State_UT,Year,Rape_I,Rape_V,Rape_R,Attempt_to_Commit_Rape_I,Attempt_to_Commit_Rape_V,Attempt_to_Commit_Rape_R,Dowry_Deaths_I,Dowry_Deaths_V,Dowry_Deaths_R,Assault_on_Women_Modesty_I,Assault_on_Women_Modesty_V,Assault_on_Women_Modesty_R,Sexual_Harassment_I,Sexual_Harassment_V,Sexual_Harassment_R,Stalking_I,Stalking_V,Stalking_R,Voyeurism_I,Voyeurism_V,Voyeurism_R,Disrobe_Sec354B_I,Disrobe_Sec354B_V,Disrobe_Sec354B_R,Kidnapping_Abduction_Women_I,Kidnapping_Abduction_Women_V,Kidnapping_Abduction_Women_R,Human_Trafficking_I,Human_Trafficking_V,Human_Trafficking_R,Cruelty_by_Husband_Relatives_I,Cruelty_by_Husband_Relatives_V,Cruelty_by_Husband_Relatives_R,Insult_to_Modesty_Sec509_I,Insult_to_Modesty_Sec509_V,Insult_to_Modesty_Sec509_R
ALL INDIA,2021,31677.0,31878.0,4.8,3800.0,3811.0,0.6,6753.0,6795.0,1.0,89200.0,90675.0,13.4,17539.0,17743.0,2.6,9285.0,9307.0,1.4,1513.0,1515.0,0.2,11102.0,11269.0,1.7,28012.0,28222.0,4.2,1219.0,2759.0,0.1,136234.0,137956.0,20.5,1.2,,TOTAL ALL INDIA
Andhra Pradesh,2022,621.0,627.0,2.3,180.0,180.0,0.7,100.0,101.0,0.4,5884.0,6118.0,22.2,1244.0,1265.0,4.7,1216.0,1273.0,4.6,139.0,139.0,0.5,238.0,249.0,0.9,153.0,154.0,0.6,28.0,38.0,0.1,11964.0,12024.0,45.1,3145.0,3317,11.9
Arunachal Pradesh,2022,74.0,74.0,9.8,3.0,3.0,0.4,0.0,0.0,0.0,67.0,77.0,8.9,9.0,9.0,1.2,1.0,1.0,0.1,4.0,4.0,0.5,2.0,2.0,0.3,5.0,5.0,0.7,2.0,2.0,0.1,74.0,74.0,9.8,20.0,20,2.7
Assam,2022,1113.0,1478.0,6.4,253.0,283.0,1.5,175.0,195.0,1.0,1984.0,2168.0,11.4,216.0,221.0,1.2,101.0,101.0,0.6,56.0,56.0,0.3,401.0,418.0,2.3,2180.0,2296.0,12.5,108.0,204.0,0.3,4704.0,5870.0,27.0,149.0,149,0.9
Bihar,2022,881.0,881.0,1.5,17.0,17.0,0.0,1057.0,1057.0,1.8,402.0,403.0,0.7,14.0,14.0,0.0,4.0,4.0,0.0,3.0,3.0,0.0,48.0,48.0,0.1,7940.0,7940.0,13.2,88.0,366.0,0.1,1850.0,1850.0,3.1,0.0,0,0.0
Chhattisgarh,2022,1246.0,1246.0,8.3,8.0,8.0,0.1,57.0,63.0,0.4,1322.0,1329.0,8.9,115.0,121.0,0.8,84.0,84.0,0.6,11.0,11.0,0.1,47.0,47.0,0.3,73.0,73.0,0.5,23.0,27.0,0.1,942.0,945.0,6.3,255.0,256,1.7
Goa,2022,73.0,75.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,87.0,90.0,11.2,19.0,20.0,2.4,17.0,17.0,2.2,13.0,13.0,1.7,1.0,1.0,0.1,0.0,0.0,0.0,6.0,13.0,0.4,6.0,6.0,0.8,30.0,31,3.9
Gujarat,2022,610.0,610.0,1.8,2.0,2.0,0.0,10.0,10.0,0.0,693.0,705.0,2.1,239.0,245.0,0.7,93.0,96.0,0.3,28.0,28.0,0.1,69.0,69.0,0.2,711.0,715.0,2.1,4.0,5.0,0.0,2166.0,2209.0,6.4,17.0,17,0.1
Haryana,2022,1787.0,1787.0,12.7,255.0,255.0,1.8,234.0,234.0,1.7,2739.0,2742.0,19.4,916.0,917.0,6.5,587.0,589.0,4.2,40.0,40.0,0.3,446.0,446.0,3.2,1041.0,1052.0,7.4,10.0,15.0,0.0,5883.0,5887.0,41.7,322.0,324,2.3
Himachal Pradesh,2022,359.0,369.0,9.8,9.0,9.0,0.2,1.0,1.0,0.0,492.0,494.0,13.4,150.0,151.0,4.1,90.0,91.0,2.5,7.0,7.0,0.2,20.0,20.0,0.5,130.0,131.0,3.5,0.0,0.0,0.0,196.0,201.0,5.3,77.0,77,2.1
Jharkhand,2022,1298.0,1298.0,6.8,88.0,88.0,0.5,208.0,214.0,1.1,1144.0,1167.0,6.0,140.0,140.0,0.7,109.0,109.0,0.6,17.0,17.0,0.1,299.0,299.0,1.6,756.0,756.0,4.0,94.0,149.0,0.2,850.0,870.0,4.4,2.0,2,0.0
Karnataka,2022,595.0,598.0,1.8,4.0,4.0,0.0,165.0,166.0,0.5,6201.0,7150.0,18.7,613.0,655.0,1.8,178.0,180.0,0.5,30.0,30.0,0.1,1328.0,1573.0,4.0,30.0,30.0,0.1,18.0,67.0,0.0,2812.0,2851.0,8.5,78.0,82,0.2
Kerala,2022,814.0,820.0,4.4,41.0,65.0,0.2,11.0,12.0,0.1,4940.0,5020.0,26.6,1518.0,1548.0,8.2,451.0,457.0,2.4,105.0,109.0,0.6,122.0,124.0,0.7,19.0,19.0,0.1,35.0,80.0,0.1,4998.0,5094.0,27.0,572.0,600,3.1
Madhya Pradesh,2022,3029.0,3046.0,7.3,22.0,22.0,0.1,518.0,520.0,1.2,5564.0,5567.0,13.4,1445.0,1445.0,3.5,924.0,925.0,2.2,88.0,88.0,0.2,58.0,58.0,0.1,1484.0,1487.0,3.6,46.0,93.0,0.1,8486.0,8506.0,20.4,265.0,267,0.6
Maharashtra,2022,2904.0,2911.0,4.8,2.0,2.0,0.0,180.0,184.0,0.3,11512.0,11611.0,19.1,2946.0,2947.0,4.9,2557.0,2559.0,4.2,230.0,230.0,0.4,570.0,570.0,0.9,130.0,132.0,0.2,239.0,361.0,0.2,11367.0,11384.0,18.8,1317.0,1337,2.2
Manipur,2022,42.0,42.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,67.0,72.0,4.2,5.0,5.0,0.3,6.0,6.0,0.4,2.0,2.0,0.1,2.0,2.0,0.1,22.0,22.0,1.4,0.0,0.0,0.0,10.0,10.0,0.6,11.0,11,0.7
Meghalaya,2022,75.0,75.0,4.5,20.0,20.0,1.2,1.0,1.0,0.1,63.0,63.0,3.8,13.0,13.0,0.8,6.0,6.0,0.4,1.0,1.0,0.1,3.0,3.0,0.2,10.0,10.0,0.6,2.0,2.0,0.1,28.0,28.0,1.7,22.0,22,1.3
Mizoram,2022,14.0,14.0,2.3,3.0,3.0,0.5,0.0,0.0,0.0,28.0,29.0,4.6,9.0,10.0,1.5,3.0,3.0,0.5,0.0,0.0,0.0,3.0,3.0,0.5,0.0,0.0,0.0,1.0,1.0,0.1,4.0,4.0,0.7,0.0,0,0.0
Nagaland,2022,7.0,7.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.0,0.0,0.0,3.0,3.0,0.3,0.0,0,0.0
Odisha,2022,1464.0,1464.0,6.4,161.0,161.0,0.7,263.0,263.0,1.1,7327.0,7337.0,32.0,848.0,849.0,3.7,325.0,325.0,1.4,91.0,91.0,0.4,1730.0,1731.0,7.6,20.0,20.0,0.1,114.0,118.0,0.2,5322.0,5466.0,23.2,689.0,691,3.0
Punjab,2022,517.0,517.0,3.6,42.0,42.0,0.3,71.0,71.0,0.5,666.0,667.0,4.6,190.0,190.0,1.3,83.0,83.0,0.6,23.0,23.0,0.2,77.0,77.0,0.5,1406.0,1444.0,9.7,12.0,15.0,0.0,1640.0,1640.0,11.3,36.0,37,0.2
Rajasthan,2022,5399.0,5408.0,13.8,1053.0,1053.0,2.7,451.0,451.0,1.2,8508.0,8568.0,21.7,956.0,956.0,2.4,582.0,582.0,1.5,57.0,57.0,0.1,557.0,557.0,1.4,1309.0,1314.0,3.3,10.0,10.0,0.0,18847.0,18852.0,48.2,83.0,83,0.2
Sikkim,2022,13.0,13.0,4.0,1.0,1.0,0.3,0.0,0.0,0.0,23.0,23.0,7.1,4.0,4.0,1.2,1.0,1.0,0.3,2.0,2.0,0.6,2.0,2.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.6,2.0,2,0.6
Tamil Nadu,2022,421.0,421.0,1.1,21.0,21.0,0.1,29.0,29.0,0.1,1414.0,1417.0,3.7,243.0,243.0,0.6,66.0,66.0,0.2,32.0,32.0,0.1,28.0,28.0,0.1,397.0,397.0,1.0,3.0,7.0,0.0,1043.0,1043.0,2.7,58.0,58,0.2
Telangana,2022,814.0,814.0,4.3,36.0,36.0,0.2,137.0,137.0,0.7,4652.0,4700.0,24.7,685.0,685.0,3.6,1512.0,1517.0,8.0,153.0,157.0,0.8,130.0,132.0,0.7,232.0,233.0,1.2,171.0,233.0,0.5,9996.0,9996.0,53.0,930.0,990,4.9
Tripura,2022,62.0,62.0,3.1,8.0,8.0,0.4,25.0,25.0,1.2,87.0,88.0,4.3,10.0,10.0,0.5,2.0,2.0,0.1,1.0,1.0,0.0,13.0,13.0,0.6,21.0,21.0,1.0,1.0,1.0,0.0,338.0,338.0,16.7,2.0,2,0.1
Uttar Pradesh,2022,3690.0,3692.0,3.3,198.0,201.0,0.2,2138.0,2142.0,1.9,10548.0,10663.0,9.4,4530.0,4533.0,4.0,425.0,435.0,0.4,131.0,131.0,0.1,1903.0,1915.0,1.7,9598.0,9607.0,8.6,19.0,26.0,0.0,20371.0,20511.0,18.2,55.0,55,0.0
Uttarakhand,2022,867.0,905.0,15.4,18.0,18.0,0.3,70.0,70.0,1.2,699.0,699.0,12.4,14.0,14.0,0.2,28.0,28.0,0.5,0.0,0.0,0.0,5.0,5.0,0.1,14.0,14.0,0.2,13.0,24.0,0.1,954.0,956.0,16.9,16.0,16,0.3
West Bengal,2022,1111.0,1112.0,2.3,826.0,928.0,1.7,406.0,427.0,0.8,2477.0,2564.0,5.1,326.0,331.0,0.7,278.0,281.0,0.6,140.0,143.0,0.3,539.0,581.0,1.1,485.0,485.0,1.0,35.0,60.0,0.0,19650.0,22431.0,40.6,400.0,408,0.8
A&N Islands,2022,12.0,12.0,6.3,1.0,1.0,0.5,0.0,0.0,0.0,32.0,33.0,16.8,7.0,7.0,3.7,2.0,2.0,1.1,2.0,2.0,1.1,6.0,7.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.6,5.0,5,2.6
Chandigarh,2022,78.0,78.0,13.9,1.0,1.0,0.2,1.0,1.0,0.2,42.0,42.0,7.5,7.0,7.0,1.2,16.0,16.0,2.8,2.0,2.0,0.4,2.0,2.0,0.4,16.0,16.0,2.8,0.0,0.0,0.0,83.0,83.0,14.7,2.0,2,0.4
D&N Haveli and Daman & Diu,2022,9.0,9.0,2.2,0.0,0.0,0.0,1.0,1.0,0.2,11.0,11.0,2.7,5.0,5.0,1.2,1.0,1.0,0.2,0.0,0.0,0.0,3.0,3.0,0.7,2.0,2.0,0.5,0.0,0.0,0.0,10.0,10.0,2.4,0.0,0,0.0
Delhi,2022,1212.0,1212.0,12.3,4.0,4.0,0.0,131.0,131.0,1.3,2017.0,2029.0,20.4,366.0,369.0,3.7,344.0,344.0,3.5,41.0,41.0,0.4,374.0,375.0,3.8,7.0,7.0,0.1,87.0,559.0,0.4,4901.0,4930.0,49.7,387.0,400,3.9
Jammu & Kashmir,2022,287.0,287.0,4.5,11.0,11.0,0.2,9.0,9.0,0.1,1606.0,1608.0,24.9,6.0,6.0,0.1,24.0,24.0,0.4,2.0,2.0,0.0,75.0,75.0,1.2,462.0,462.0,7.2,8.0,15.0,0.1,500.0,500.0,7.8,19.0,19,0.3
Ladakh,2022,5.0,5.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,0.0,0.0,0.0,2.0,2.0,1.5,1.0,1,0.8
Lakshadweep,2022,4.0,4.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,9.1,0.0,0,0.0
Puducherry,2022,9.0,9.0,1.1,0.0,0.0,0.0,1.0,1.0,0.1,35.0,35.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,56.0,1.4,9.0,9.0,1.1,5.0,5,0.6
ALL INDIA,2022,31516.0,31982.0,4.7,3288.0,3447.0,0.5,6450.0,6516.0,1.0,83344.0,85300.0,12.4,17809.0,17936.0,2.7,10116.0,10208.0,1.5,1451.0,1462.0,0.2,9101.0,9435.0,1.4,28656.0,28847.0,4.3,1200.0,2547.0,0.1,140019.0,144593.0,20.9,8972.0,9286,1.3
Andhra Pradesh,2023,438.0,458.0,1.6,112.0,112.0,0.4,95.0,96.0,0.4,4930.0,4943.0,18.5,917.0,926.0,3.4,1100.0,1100.0,4.1,167.0,167.0,0.6,195.0,196.0,0.7,132.0,132.0,0.5,43.0,61.0,0.1,10594.0,10640.0,39.8,2826.0,3020,10.6
Arunachal Pradesh,2023,71.0,72.0,9.3,5.0,5.0,0.7,1.0,1.0,0.1,74.0,74.0,9.7,12.0,12.0,1.6,6.0,6.0,0.8,2.0,2.0,0.3,2.0,2.0,0.3,3.0,3.0,0.4,5.0,18.0,0.3,58.0,58.0,7.6,16.0,16,2.1
Assam,2023,989.0,1033.0,5.6,173.0,177.0,1.0,101.0,107.0,0.6,1595.0,1619.0,9.1,209.0,210.0,1.2,101.0,104.0,0.6,51.0,52.0,0.3,336.0,339.0,1.9,1371.0,1389.0,7.8,96.0,174.0,0.3,2923.0,2964.0,16.6,42.0,42,0.2
Bihar,2023,902.0,902.0,1.5,47.0,47.0,0.1,1143.0,1143.0,1.9,472.0,472.0,0.8,33.0,33.0,0.1,44.0,44.0,0.1,2.0,2.0,0.0,44.0,44.0,0.1,9467.0,9486.0,15.5,52.0,135.0,0.0,2032.0,2032.0,3.3,47.0,47,0.1
Chhattisgarh,2023,1171.0,1171.0,7.8,5.0,5.0,0.0,46.0,49.0,0.3,1034.0,1037.0,6.8,207.0,208.0,1.4,62.0,62.0,0.4,9.0,9.0,0.1,32.0,32.0,0.2,77.0,77.0,0.5,18.0,34.0,0.1,755.0,757.0,5.0,241.0,241,1.6
Goa,2023,97.0,98.0,12.4,0.0,0.0,0.0,1.0,1.0,0.1,96.0,107.0,12.3,34.0,35.0,4.3,21.0,21.0,2.7,3.0,3.0,0.4,1.0,1.0,0.1,0.0,0.0,0.0,6.0,18.0,0.4,0.0,0.0,0.0,21.0,21,2.7
Gujarat,2023,634.0,637.0,1.9,0.0,0.0,0.0,12.0,12.0,0.0,688.0,698.0,2.0,246.0,252.0,0.7,98.0,101.0,0.3,26.0,26.0,0.1,54.0,55.0,0.2,567.0,573.0,1.7,4.0,14.0,0.0,2176.0,2191.0,6.4,15.0,15,0.0
Haryana,2023,1772.0,1772.0,12.4,199.0,200.0,1.4,207.0,211.0,1.4,2265.0,2281.0,15.9,579.0,584.0,4.1,483.0,487.0,3.4,72.0,72.0,0.5,425.0,431.0,3.0,968.0,970.0,6.8,77.0,97.0,0.3,5191.0,5197.0,36.3,443.0,443,3.1
Himachal Pradesh,2023,344.0,345.0,9.3,3.0,3.0,0.1,0.0,0.0,0.0,504.0,506.0,13.7,176.0,177.0,4.8,112.0,113.0,3.0,8.0,8.0,0.2,25.0,25.0,0.7,144.0,144.0,3.9,5.0,11.0,0.1,217.0,217.0,5.9,97.0,97,2.6
Jharkhand,2023,1221.0,1221.0,6.3,66.0,66.0,0.3,218.0,228.0,1.1,944.0,977.0,4.9,116.0,117.0,0.6,26.0,26.0,0.1,28.0,28.0,0.1,214.0,220.0,1.1,775.0,775.0,4.0,78.0,122.0,0.2,770.0,813.0,4.0,4.0,4,0.0
Karnataka,2023,656.0,658.0,2.0,10.0,11.0,0.0,156.0,160.0,0.5,6790.0,8284.0,20.3,713.0,739.0,2.1,242.0,254.0,0.7,52.0,54.0,0.2,1423.0,1791.0,4.3,29.0,30.0,0.1,14.0,35.0,0.0,3000.0,3141.0,9.0,148.0,154,0.4
Kerala,2023,843.0,845.0,4.5,54.0,55.0,0.3,8.0,8.0,0.0,4816.0,4885.0,25.9,1649.0,1685.0,8.9,491.0,495.0,2.6,120.0,120.0,0.6,158.0,162.0,0.8,39.0,40.0,0.2,25.0,35.0,0.1,4710.0,4832.0,25.3,679.0,689,3.6
Madhya Pradesh,2023,2979.0,2979.0,7.1,38.0,38.0,0.1,468.0,469.0,1.1,5078.0,5079.0,12.1,1369.0,1369.0,3.2,1005.0,1005.0,2.4,85.0,85.0,0.2,40.0,40.0,0.1,1673.0,1675.0,4.0,38.0,76.0,0.0,7577.0,7597.0,18.0,243.0,243,0.6
Maharashtra,2023,2930.0,2932.0,4.8,0.0,0.0,0.0,170.0,173.0,0.3,12133.0,12162.0,20.0,3054.0,3070.0,5.0,2689.0,2693.0,4.4,200.0,203.0,0.3,561.0,562.0,0.9,138.0,152.0,0.2,319.0,579.0,0.3,11226.0,11253.0,18.5,1309.0,1315,2.2
Manipur,2023,27.0,27.0,1.7,0.0,0.0,0.0,1.0,1.0,0.1,66.0,66.0,4.1,1.0,1.0,0.1,1.0,1.0,0.1,1.0,1.0,0.1,2.0,2.0,0.1,12.0,13.0,0.7,2.0,3.0,0.1,7.0,7.0,0.4,8.0,8,0.5
Meghalaya,2023,66.0,69.0,3.9,12.0,12.0,0.7,0.0,0.0,0.0,51.0,52.0,3.0,15.0,16.0,0.9,3.0,3.0,0.2,3.0,3.0,0.2,1.0,1.0,0.1,6.0,6.0,0.4,0.0,0.0,0.0,14.0,14.0,0.8,17.0,17,1.0
Mizoram,2023,36.0,36.0,5.9,1.0,1.0,0.2,0.0,0.0,0.0,28.0,28.0,4.6,19.0,19.0,3.1,1.0,1.0,0.2,0.0,0.0,0.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.8,0.0,0,0.0
Nagaland,2023,10.0,10.0,0.9,3.0,3.0,0.3,0.0,0.0,0.0,14.0,14.0,1.3,4.0,4.0,0.4,3.0,3.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.2,1.0,1,0.1
Odisha,2023,1195.0,1195.0,5.2,123.0,123.0,0.5,231.0,231.0,1.0,9367.0,9367.0,40.6,1007.0,1007.0,4.4,351.0,351.0,1.5,94.0,94.0,0.4,1978.0,1978.0,8.6,64.0,64.0,0.3,157.0,157.0,0.3,5534.0,5534.0,24.0,569.0,593,2.5
Punjab,2023,457.0,459.0,3.1,23.0,24.0,0.2,44.0,44.0,0.3,656.0,658.0,4.5,169.0,169.0,1.2,65.0,65.0,0.4,12.0,12.0,0.1,66.0,67.0,0.5,1383.0,1413.0,9.5,30.0,35.0,0.1,1532.0,1532.0,10.5,20.0,20,0.1
Rajasthan,2023,5078.0,5194.0,12.8,845.0,846.0,2.1,428.0,430.0,1.1,9456.0,9499.0,23.9,1473.0,1474.0,3.7,509.0,510.0,1.3,165.0,165.0,0.4,551.0,551.0,1.4,1546.0,1624.0,3.9,17.0,23.0,0.0,18033.0,18098.0,45.5,81.0,81,0.2
Sikkim,2023,9.0,9.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,4.9,4.0,4.0,1.2,2.0,2.0,0.6,1.0,1.0,0.3,1.0,1.0,0.3,1.0,1.0,0.3,0.0,0.0,0.0,1.0,1.0,0.3,0.0,0,0.0
Tamil Nadu,2023,365.0,365.0,0.9,41.0,41.0,0.1,11.0,11.0,0.0,1650.0,1670.0,4.3,244.0,244.0,0.6,117.0,117.0,0.3,55.0,56.0,0.1,59.0,59.0,0.2,193.0,193.0,0.5,3.0,12.0,0.0,1017.0,1073.0,2.6,46.0,46,0.1
Telangana,2023,817.0,817.0,4.3,41.0,41.0,0.2,145.0,147.0,0.8,5024.0,5403.0,26.5,828.0,837.0,4.4,1884.0,1887.0,9.9,165.0,165.0,0.9,119.0,119.0,0.6,220.0,222.0,1.2,243.0,394.0,0.6,10518.0,10518.0,55.5,957.0,961,5.0
Tripura,2023,57.0,57.0,2.8,5.0,5.0,0.2,21.0,21.0,1.0,110.0,119.0,5.4,13.0,13.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,24.0,25.0,1.2,29.0,30.0,1.4,18.0,74.0,0.4,319.0,319.0,15.6,3.0,3,0.1
Uttar Pradesh,2023,3516.0,3556.0,3.1,140.0,140.0,0.1,2122.0,2141.0,1.9,9453.0,9549.0,8.3,3581.0,3620.0,3.2,412.0,413.0,0.4,144.0,144.0,0.1,1750.0,1764.0,1.5,10627.0,10675.0,9.4,17.0,41.0,0.0,19889.0,20231.0,17.5,145.0,145,0.1
Uttarakhand,2023,421.0,421.0,7.4,20.0,20.0,0.4,48.0,48.0,0.8,624.0,624.0,11.0,29.0,29.0,0.5,46.0,46.0,0.8,7.0,7.0,0.1,8.0,8.0,0.1,82.0,86.0,1.4,17.0,47.0,0.1,1016.0,1022.0,17.9,26.0,26,0.5
West Bengal,2023,1110.0,1112.0,2.3,825.0,826.0,1.7,350.0,350.0,0.7,2479.0,2487.0,5.1,340.0,340.0,0.7,353.0,355.0,0.7,204.0,205.0,0.4,537.0,540.0,1.1,515.0,516.0,1.1,34.0,49.0,0.0,19698.0,20462.0,40.5,412.0,413,0.8
A&N Islands,2023,14.0,14.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,16.2,9.0,9.0,4.7,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.1,12.0,12,6.3
Chandigarh,2023,102.0,102.0,17.9,1.0,1.0,0.2,4.0,4.0,0.7,40.0,42.0,7.0,5.0,5.0,0.9,15.0,16.0,2.6,2.0,2.0,0.4,1.0,1.0,0.2,9.0,9.0,1.6,2.0,2.0,0.2,76.0,76.0,13.4,5.0,6,0.9
D&N Haveli and Daman & Diu,2023,6.0,6.0,1.4,1.0,1.0,0.2,0.0,0.0,0.0,12.0,12.0,2.7,6.0,6.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,3.0,3,0.7
Delhi,2023,1094.0,1094.0,10.9,0.0,0.0,0.0,115.0,115.0,1.1,1814.0,1828.0,18.0,400.0,404.0,4.0,233.0,233.0,2.3,44.0,44.0,0.4,321.0,324.0,3.2,0.0,0.0,0.0,86.0,811.0,0.4,4236.0,4239.0,42.1,352.0,352,3.5
Jammu & Kashmir,2023,231.0,231.0,3.6,2.0,2.0,0.0,9.0,9.0,0.1,1542.0,1545.0,23.7,70.0,71.0,1.1,15.0,15.0,0.2,1.0,1.0,0.0,104.0,104.0,1.6,426.0,427.0,6.6,9.0,33.0,0.1,524.0,524.0,8.1,21.0,21,0.3
Ladakh,2023,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.5,4.0,4,3.0
Lakshadweep,2023,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,9.1,1.0,1,3.0
Puducherry,2023,9.0,9.0,1.0,1.0,1.0,0.1,1.0,1.0,0.1,30.0,30.0,3.4,12.0,12.0,1.4,5.0,5.0,0.6,3.0,3.0,0.3,3.0,3.0,0.3,0.0,0.0,0.0,10.0,18.0,0.6,9.0,9.0,1.0,9.0,9,1.0
ALL INDIA,2023,29670.0,29909.0,4.4,2796.0,2806.0,0.4,6156.0,6211.0,0.9,83891.0,86173.0,12.4,17544.0,17702.0,2.6,10495.0,10534.0,1.6,1727.0,1735.0,0.3,9039.0,9451.0,1.3,30496.0,30725.0,4.5,1425.0,3108.0,0.1,133676.0,135375.0,19.7,8823.0,9069,1.3
